"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
48403950200,48,403,950200,"5-14",0.001773,98811,175,987231,7308458,74,0.0003,2.4448
48403950200,48,403,950200,"15-24",0.011296,98636,1114,980784,6321227,64.1,0.0018,2.4491
48403950200,48,403,950200,"25-34",0.01023,97521,998,970225,5340442,54.8,0.0073,2.4747
48403950200,48,403,950200,"35-44",0.053821,96524,5195,939262,4370217,45.3,0.0197,2.4725
48403950200,48,403,950200,"45-54",0.062831,91329,5738,884595,3430955,37.6,0.0162,2.4578
48403950200,48,403,950200,"55-64",0.098432,85590,8425,813780,2546360,29.8,0.0222,2.5532
48403950200,48,403,950200,"65-74",0.171607,77166,13242,705445,1732581,22.5,0.0326,2.7504
48403950200,48,403,950200,"75-84",0.310289,63923,19835,540061,1027136,16.1,0.055,3.2149
48403950200,48,403,950200,"85 and older",1,44089,44089,487075,487075,11,0.0367,4.4821
48403950300,48,403,950300,"Under 1",0.00751,100000,751,99324,7508949,75.1,0.0078,1.4592
48403950300,48,403,950300,"1-4",0.001604,99249,159,396677,7409625,74.7,0.0003,1.3443
48403950300,48,403,950300,"5-14",0.008137,99090,806,986866,7012947,70.8,0.0048,1.3463
48403950300,48,403,950300,"15-24",0.019237,98283,1891,973381,6026082,61.3,0.0085,1.319
48403950300,48,403,950300,"25-34",0.013649,96393,1316,957350,5052700,52.4,0.0081,1.2499
48403950300,48,403,950300,"35-44",0.022297,95077,2120,940172,4095351,43.1,0.0103,1.2038
48403950300,48,403,950300,"45-54",0.066385,92957,6171,898718,3155179,33.9,0.0161,1.1602
48403950300,48,403,950300,"55-64",0.11059,86786,9598,819874,2256461,26,0.0186,1.1225
48403950300,48,403,950300,"65-74",0.202361,77189,15620,693786,1436587,18.6,0.0266,1.1616
48403950300,48,403,950300,"75-84",0.349913,61569,21544,507968,742801,12.1,0.0449,1.3407
48403950300,48,403,950300,"85 and older",1,40025,40025,234834,234834,5.9,0.0558,1.9211
48405950100,48,405,950100,"Under 1",0.025787,100000,2579,97679,6659169,66.6,0.0181,2.269
48405950100,48,405,950100,"1-4",0.006417,97421,625,388435,6561490,67.4,0.0067,1.9535
48405950100,48,405,950100,"5-14",0.020725,96796,2006,957931,6173055,63.8,0.0109,1.9154
48405950100,48,405,950100,"15-24",0.031348,94790,2971,933043,5215124,55,0.0165,1.8389
48405950100,48,405,950100,"25-34",0.024295,91819,2231,907031,4282082,46.6,0.012,1.6811
48405950100,48,405,950100,"35-44",0.081744,89588,7323,859261,3375050,37.7,0.0324,1.6413
48405950100,48,405,950100,"45-54",0.073507,82265,6047,792410,2515789,30.6,0.0176,1.2704
48405950100,48,405,950100,"55-64",0.213592,76217,16279,680778,1723379,22.6,0.0392,1.2675
48405950100,48,405,950100,"65-74",0.187075,59938,11213,543316,1042601,17.4,0.0321,1.1628
48405950100,48,405,950100,"75-84",0.513167,48725,25004,362231,499286,10.2,0.0881,1.2971
48405950100,48,405,950100,"85 and older",1,23721,23721,137055,137055,5.8,0.0544,1.8159
48405950200,48,405,950200,"Under 1",0.003582,100000,358,99678,7409010,74.1,0.0036,1.5692
48405950200,48,405,950200,"1-4",0.00152,99642,151,398264,7309332,73.4,0.0003,1.5517
48405950200,48,405,950200,"5-14",0.012448,99490,1238,988711,6911068,69.5,0.0075,1.5538
48405950200,48,405,950200,"15-24",0.008684,98252,853,978253,5922356,60.3,0.0063,1.4926
48405950200,48,405,950200,"25-34",0.005456,97399,531,971330,4944104,50.8,0.0056,1.4628
48405950200,48,405,950200,"35-44",0.017339,96867,1680,960275,3972774,41,0.0092,1.448
48405950200,48,405,950200,"45-54",0.08144,95188,7752,913117,3012499,31.6,0.0218,1.4335
48405950200,48,405,950200,"55-64",0.180282,87436,15763,795541,2099382,24,0.0408,1.4001
48405950200,48,405,950200,"65-74",0.228843,71673,16402,634717,1303841,18.2,0.0423,1.2583
48405950200,48,405,950200,"75-84",0.340022,55271,18793,458742,669124,12.1,0.0624,1.3356
48405950200,48,405,950200,"85 and older",1,36478,36478,210382,210382,5.8,0.0526,1.7488
48405950300,48,405,950300,"Under 1",0.007717,100000,772,99305,8171924,81.7,0.0017,2.9816
48405950300,48,405,950300,"1-4",0.001796,99228,178,396557,8072618,81.4,0.0005,3.0014
48405950300,48,405,950300,"5-14",0.001666,99050,165,989676,7676062,77.5,0.0004,3.0066
48405950300,48,405,950300,"15-24",0.019072,98885,1886,979421,6686386,67.6,0.012,3.0114
48405950300,48,405,950300,"25-34",0.007704,96999,747,966255,5706965,58.8,0.0079,2.969
48405950300,48,405,950300,"35-44",0.041237,96252,3969,942673,4740710,49.3,0.0215,2.9611
48405950300,48,405,950300,"45-54",0.047416,92283,4376,900949,3798038,41.2,0.0157,2.9099
48405950300,48,405,950300,"55-64",0.076847,87907,6755,845293,2897089,33,0.0163,2.9903
48405950300,48,405,950300,"65-74",0.152972,81152,12414,749447,2051796,25.3,0.0312,3.195
48405950300,48,405,950300,"75-84",0.181393,68738,12469,625035,1302349,18.9,0.043,3.6673
48405950300,48,405,950300,"85 and older",1,56269,56269,677314,677314,12,0.0303,4.3896
48407200101,48,407,200101,"Under 1",0.002541,100000,254,99771,7201230,72,0.0018,1.3287
48407200101,48,407,200101,"1-4",0.002811,99746,280,398423,7101458,71.2,0.002,1.3256
48407200101,48,407,200101,"5-14",0.003288,99466,327,993020,6703035,67.4,0.0024,1.3217
48407200101,48,407,200101,"15-24",0.014862,99138,1473,984017,5710016,57.6,0.0061,1.3178
48407200101,48,407,200101,"25-34",0.010558,97665,1031,971495,4725998,48.4,0.0045,1.2964
48407200101,48,407,200101,"35-44",0.038779,96634,3747,947603,3754503,38.9,0.0111,1.2953
48407200101,48,407,200101,"45-54",0.089672,92887,8329,887219,2806901,30.2,0.0155,1.2849
48407200101,48,407,200101,"55-64",0.13986,84557,11826,786442,1919681,22.7,0.0256,1.3307
48407200101,48,407,200101,"65-74",0.391304,72731,28460,585011,1133239,15.6,0.0552,1.4209
48407200101,48,407,200101,"75-84",0.370085,44271,16384,360791,548228,12.4,0.0693,1.7218
48407200101,48,407,200101,"85 and older",1,27887,27887,187437,187437,6.7,0.0534,2.4105
48407200102,48,407,200102,"Under 1",0.004624,100000,462,99584,7491201,74.9,0.0028,1.1347
48407200102,48,407,200102,"1-4",0.003148,99538,313,397524,7391617,74.3,0.0023,1.1198
48407200102,48,407,200102,"5-14",0.001003,99224,99,991745,6994093,70.5,0.001,1.1106
48407200102,48,407,200102,"15-24",0.014756,99125,1463,983934,6002348,60.6,0.0046,1.1098
48407200102,48,407,200102,"25-34",0.013918,97662,1359,969824,5018415,51.4,0.0052,1.0959
48407200102,48,407,200102,"35-44",0.017488,96303,1684,954607,4048590,42,0.0049,1.0837
48407200102,48,407,200102,"45-54",0.069292,94619,6556,913405,3093983,32.7,0.0106,1.0867
48407200102,48,407,200102,"55-64",0.092807,88062,8173,839759,2180579,24.8,0.0137,1.1169
48407200102,48,407,200102,"65-74",0.23957,79889,19139,703199,1340820,16.8,0.0307,1.1866
48407200102,48,407,200102,"75-84",0.425532,60750,25851,478248,637620,10.5,0.0747,1.4293
48407200102,48,407,200102,"85 and older",1,34899,34899,159373,159373,4.6,0.1033,2.1543
48407200200,48,407,200200,"Under 1",0.006344,100000,634,99429,7516064,75.2,0.0011,1.7737
48407200200,48,407,200200,"1-4",0.001458,99366,145,397173,7416635,74.6,0.0005,1.7832
48407200200,48,407,200200,"5-14",0.010512,99221,1043,986993,7019462,70.7,0.0065,1.7854
48407200200,48,407,200200,"15-24",0.014368,98178,1411,974725,6032470,61.4,0.0064,1.7516
48407200200,48,407,200200,"25-34",0.035678,96767,3452,950410,5057745,52.3,0.0147,1.7379
48407200200,48,407,200200,"35-44",0.030735,93315,2868,918807,4107335,44,0.0104,1.6393
48407200200,48,407,200200,"45-54",0.045213,90447,4089,884020,3188528,35.3,0.0112,1.6353
48407200200,48,407,200200,"55-64",0.136859,86357,11819,804479,2304507,26.7,0.0252,1.6719
48407200200,48,407,200200,"65-74",0.116362,74539,8673,702018,1500028,20.1,0.0194,1.7934
48407200200,48,407,200200,"75-84",0.28732,65865,18924,564029,798010,12.1,0.0533,1.9946
48407200200,48,407,200200,"85 and older",1,46941,46941,233981,233981,5,0.1086,2.6971
48407200300,48,407,200300,"Under 1",0.006344,100000,634,99429,7627691,76.3,0.0098,1.2296
48407200300,48,407,200300,"1-4",0.001458,99366,145,397173,7528262,75.8,0.0005,0.981
48407200300,48,407,200300,"5-14",0.00159,99221,158,991419,7131089,71.9,0.0005,0.9818
48407200300,48,407,200300,"15-24",0.009098,99063,901,986123,6139671,62,0.0019,0.9829
48407200300,48,407,200300,"25-34",0.013787,98162,1353,974851,5153547,52.5,0.0035,0.9855
48407200300,48,407,200300,"35-44",0.023079,96808,2234,956913,4178697,43.2,0.0056,0.9844
48407200300,48,407,200300,"45-54",0.052901,94574,5003,920726,3221784,34.1,0.008,0.9824
48407200300,48,407,200300,"55-64",0.10249,89571,9180,849810,2301057,25.7,0.0136,1.0042
48407200300,48,407,200300,"65-74",0.201213,80391,16176,723031,1451247,18.1,0.0197,1.0633
48407200300,48,407,200300,"75-84",0.433033,64215,27807,503116,728216,11.3,0.0539,1.2689
48407200300,48,407,200300,"85 and older",1,36408,36408,225100,225100,6.2,0.0515,1.9691
48409010201,48,409,010201,"Under 1",0.005587,100000,559,99497,7481530,74.8,0.0024,1.4216
48409010201,48,409,010201,"1-4",0.000988,99441,98,397568,7382033,74.2,0.0003,1.4182
48409010201,48,409,010201,"5-14",0.001118,99343,111,992875,6984464,70.3,0.0002,1.4194
48409010201,48,409,010201,"15-24",0.02448,99232,2429,980174,5991590,60.4,0.0129,1.4209
48409010201,48,409,010201,"25-34",0.014524,96803,1406,960998,5011416,51.8,0.0076,1.2497
48409010201,48,409,010201,"35-44",0.028072,95397,2678,940578,4050418,42.5,0.0101,1.2138
48409010201,48,409,010201,"45-54",0.070639,92719,6550,894440,3109841,33.5,0.0174,1.1832
48409010201,48,409,010201,"55-64",0.122324,86169,10541,808989,2215401,25.7,0.022,1.1355
48409010201,48,409,010201,"65-74",0.178247,75629,13481,688884,1406412,18.6,0.0328,1.1507
48409010201,48,409,010201,"75-84",0.327103,62148,20329,519837,717528,11.5,0.0683,1.2344
48409010201,48,409,010201,"85 and older",1,41819,41819,197691,197691,4.7,0.0692,1.5464
48409010202,48,409,010202,"Under 1",0.008216,100000,822,99261,7344402,73.4,0.0039,1.5297
48409010202,48,409,010202,"1-4",0.002401,99178,238,396237,7245142,73.1,0.0025,1.5147
48409010202,48,409,010202,"5-14",0.009369,98940,927,984768,6848904,69.2,0.0056,1.508
48409010202,48,409,010202,"15-24",0.007131,98013,699,976638,5864136,59.8,0.0037,1.4772
48409010202,48,409,010202,"25-34",0.032086,97314,3122,957531,4887498,50.2,0.0119,1.4737
48409010202,48,409,010202,"35-44",0.029172,94192,2748,928181,3929967,41.7,0.0103,1.4093
48409010202,48,409,010202,"45-54",0.058976,91444,5393,887477,3001786,32.8,0.0135,1.3948
48409010202,48,409,010202,"55-64",0.153173,86051,13181,794608,2114309,24.6,0.0267,1.4202
48409010202,48,409,010202,"65-74",0.265487,72870,19346,631974,1319701,18.1,0.0434,1.5107
48409010202,48,409,010202,"75-84",0.416495,53524,22293,423780,687727,12.8,0.0716,1.7651
48409010202,48,409,010202,"85 and older",1,31232,31232,263946,263946,8.5,0.0355,2.5344
48409010301,48,409,010301,"Under 1",0.00298,100000,298,99732,7407324,74.1,0.0031,1.2543
48409010301,48,409,010301,"1-4",0.005121,99702,511,397787,7307592,73.3,0.0038,1.2373
48409010301,48,409,010301,"5-14",0.002157,99191,214,990845,6909805,69.7,0.0022,1.214
48409010301,48,409,010301,"15-24",0.002667,98978,264,988455,5918960,59.8,0.0027,1.2084
48409010301,48,409,010301,"25-34",0.009155,98714,904,982617,4930505,49.9,0.0047,1.2025
48409010301,48,409,010301,"35-44",0.031706,97810,3101,962592,3947888,40.4,0.0109,1.1944
48409010301,48,409,010301,"45-54",0.043261,94709,4097,926601,2985296,31.5,0.0132,1.163
48409010301,48,409,010301,"55-64",0.11746,90611,10643,852898,2058695,22.7,0.0233,1.1543
48409010301,48,409,010301,"65-74",0.245014,79968,19593,701715,1205797,15.1,0.0529,1.196
48409010301,48,409,010301,"75-84",0.569948,60375,34411,431696,504081,8.3,0.1295,1.2781
48409010301,48,409,010301,"85 and older",1,25964,25964,72385,72385,2.8,0.2349,1.8254
48409010302,48,409,010302,"Under 1",0.004718,100000,472,99575,7608272,76.1,0.0048,1.4016
48409010302,48,409,010302,"1-4",0.000988,99528,98,397916,7508697,75.4,0.0002,1.3589
48409010302,48,409,010302,"5-14",0.001118,99430,111,993742,7110781,71.5,0.0002,1.3602
48409010302,48,409,010302,"15-24",0.006491,99319,645,989964,6117038,61.6,0.0038,1.3616
48409010302,48,409,010302,"25-34",0.013448,98674,1327,980106,5127075,52,0.0062,1.353
48409010302,48,409,010302,"35-44",0.017663,97347,1719,964873,4146969,42.6,0.0069,1.3383
48409010302,48,409,010302,"45-54",0.055096,95628,5269,929932,3182096,33.3,0.0147,1.3356
48409010302,48,409,010302,"55-64",0.129526,90359,11704,845069,2252164,24.9,0.0223,1.3343
48409010302,48,409,010302,"65-74",0.175898,78655,13835,717374,1407094,17.9,0.03,1.4157
48409010302,48,409,010302,"75-84",0.465116,64820,30149,497454,689720,10.6,0.0909,1.6207
48409010302,48,409,010302,"85 and older",1,34671,34671,192267,192267,5.5,0.0795,2.4438
48409010500,48,409,010500,"Under 1",0.005207,100000,521,99531,8590909,85.9,0.0007,3.7934
48409010500,48,409,010500,"1-4",0.000992,99479,99,397720,8491378,85.4,0.0002,3.8127
48409010500,48,409,010500,"5-14",0.001134,99381,113,993242,8093658,81.4,0.0002,3.8165
48409010500,48,409,010500,"15-24",0.008467,99268,841,988476,7100416,71.5,0.0061,3.8208
48409010500,48,409,010500,"25-34",0.007886,98427,776,980392,6111941,62.1,0.0079,3.8316
48409010500,48,409,010500,"35-44",0.018337,97651,1791,967557,5131549,52.5,0.0107,3.8345
48409010500,48,409,010500,"45-54",0.033632,95860,3224,942484,4163992,43.4,0.014,3.8702
48409010500,48,409,010500,"55-64",0.028429,92636,2634,913196,3221508,34.8,0.0144,3.9631
48409010500,48,409,010500,"65-74",0.099668,90003,8970,855176,2308312,25.6,0.0351,4.0537
48409010500,48,409,010500,"75-84",0.168067,81032,13619,742230,1453136,17.9,0.0575,4.4129
48409010500,48,409,010500,"85 and older",1,67414,67414,710906,710906,10.5,0.0467,5.1946
48409010601,48,409,010601,"Under 1",0.003556,100000,356,99680,7999920,80,0.0026,2.7208
48409010601,48,409,010601,"1-4",0.000625,99644,62,398453,7900240,79.3,0.0001,2.7224
48409010601,48,409,010601,"5-14",0.000739,99582,74,995454,7501787,75.3,0.0001,2.7241
48409010601,48,409,010601,"15-24",0.006974,99509,694,991616,6506333,65.4,0.0042,2.7261
48409010601,48,409,010601,"25-34",0.006652,98815,657,984860,5514717,55.8,0.0031,2.7333
48409010601,48,409,010601,"35-44",0.012736,98157,1250,975322,4529857,46.1,0.0056,2.7471
48409010601,48,409,010601,"45-54",0.038256,96907,3707,950535,3554535,36.7,0.0097,2.7725
48409010601,48,409,010601,"55-64",0.089259,93200,8319,890404,2604000,27.9,0.0213,2.8637
48409010601,48,409,010601,"65-74",0.246154,84881,20894,744341,1713595,20.2,0.0557,3.0889
48409010601,48,409,010601,"75-84",0.42343,63987,27094,504402,969255,15.1,0.0867,3.8176
48409010601,48,409,010601,"85 and older",1,36893,36893,464853,464853,12.6,0.0382,6.0697
48409010602,48,409,010602,"Under 1",0.019957,100000,1996,98204,7731932,77.3,0.0143,2.0651
48409010602,48,409,010602,"1-4",0.002867,98004,281,391455,7633728,77.9,0.0029,1.7644
48409010602,48,409,010602,"5-14",0.000971,97723,95,976759,7242272,74.1,0.0002,1.7554
48409010602,48,409,010602,"15-24",0.006102,97628,596,973306,6265513,64.2,0.0008,1.7571
48409010602,48,409,010602,"25-34",0.003118,97033,303,968815,5292207,54.5,0.0031,1.7672
48409010602,48,409,010602,"35-44",0.010877,96730,1052,962041,4323393,44.7,0.0064,1.7658
48409010602,48,409,010602,"45-54",0.049734,95678,4758,932988,3361352,35.1,0.0141,1.766
48409010602,48,409,010602,"55-64",0.044859,90920,4079,888803,2428364,26.7,0.0137,1.7981
48409010602,48,409,010602,"65-74",0.203735,86841,17693,779948,1539560,17.7,0.045,1.8539
48409010602,48,409,010602,"75-84",0.398352,69149,27545,553758,759612,11,0.1284,2.1461
48409010602,48,409,010602,"85 and older",1,41603,41603,205854,205854,4.9,0.1171,2.8665
48409010603,48,409,010603,"Under 1",0.003809,100000,381,99657,7942481,79.4,0.0006,1.5453
48409010603,48,409,010603,"1-4",0.000595,99619,59,398358,7842824,78.7,0.0001,1.5504
48409010603,48,409,010603,"5-14",0.000712,99560,71,995243,7444466,74.8,0.0001,1.5513
48409010603,48,409,010603,"15-24",0.005601,99489,557,992103,6449223,64.8,0.0008,1.5524
48409010603,48,409,010603,"25-34",0.018349,98932,1815,980241,5457120,55.2,0.0133,1.5604
48409010603,48,409,010603,"35-44",0.025575,97116,2484,958745,4476880,46.1,0.0116,1.4308
48409010603,48,409,010603,"45-54",0.020478,94633,1938,936637,3518135,37.2,0.0085,1.3795
48409010603,48,409,010603,"55-64",0.042712,92695,3959,907152,2581498,27.8,0.0154,1.3793
48409010603,48,409,010603,"65-74",0.145161,88736,12881,822951,1674346,18.9,0.0369,1.3886
48409010603,48,409,010603,"75-84",0.379597,75855,28794,614575,851395,11.2,0.0854,1.4662
48409010603,48,409,010603,"85 and older",1,47060,47060,236820,236820,5,0.0757,1.9182
48409010604,48,409,010604,"Under 1",0.003878,100000,388,99651,7925098,79.3,0.004,2.3893
48409010604,48,409,010604,"1-4",0.00882,99612,879,396692,7825447,78.6,0.0066,2.3777
48409010604,48,409,010604,"5-14",0.000739,98734,73,986971,7428756,75.2,0.0001,2.3429
48409010604,48,409,010604,"15-24",0.011351,98661,1120,981007,6441784,65.3,0.0068,2.3446
48409010604,48,409,010604,"25-34",0.045275,97541,4416,953327,5460777,56,0.018,2.3342
48409010604,48,409,010604,"35-44",0.008842,93125,823,927130,4507450,48.4,0.0064,2.2279
48409010604,48,409,010604,"45-54",0.031533,92301,2911,908460,3580320,38.8,0.0116,2.2301
48409010604,48,409,010604,"55-64",0.062729,89391,5607,865871,2671860,29.9,0.0203,2.2647
48409010604,48,409,010604,"65-74",0.131579,83783,11024,782713,1805989,21.6,0.0299,2.347
48409010604,48,409,010604,"75-84",0.349484,72759,25428,600452,1023276,14.1,0.0692,2.6216
48409010604,48,409,010604,"85 and older",1,47331,47331,422824,422824,8.9,0.047,3.7478
48409010700,48,409,010700,"Under 1",0.002703,100000,270,99757,7896822,79,0.0027,2.4825
48409010700,48,409,010700,"1-4",0.002764,99730,276,398367,7797065,78.2,0.0028,2.4796
48409010700,48,409,010700,"5-14",0.000987,99454,98,994049,7398698,74.4,0.0002,2.4771
48409010700,48,409,010700,"15-24",0.010147,99356,1008,988518,6404648,64.5,0.0073,2.4796
48409010700,48,409,010700,"25-34",0.009814,98348,965,978651,5416130,55.1,0.0058,2.4652
48409010700,48,409,010700,"35-44",0.013162,97383,1282,967417,4437479,45.6,0.0067,2.4722
48409010700,48,409,010700,"45-54",0.043103,96101,4142,940296,3470062,36.1,0.0137,2.4894
48409010700,48,409,010700,"55-64",0.05943,91959,5465,892260,2529766,27.5,0.0168,2.5595
48409010700,48,409,010700,"65-74",0.164512,86493,14229,793788,1637506,18.9,0.0382,2.6873
48409010700,48,409,010700,"75-84",0.521629,72264,37695,534167,843718,11.7,0.1066,3.1247
48409010700,48,409,010700,"85 and older",1,34569,34569,309551,309551,9,0.0716,5.7448
48409010800,48,409,010800,"Under 1",0.009714,100000,971,99126,7392743,73.9,0.0044,1.2332
48409010800,48,409,010800,"1-4",0.005179,99029,513,395089,7293618,73.7,0.0037,1.1996
48409010800,48,409,010800,"5-14",0.005414,98516,533,982491,6898529,70,0.0039,1.1752
48409010800,48,409,010800,"15-24",0.006325,97982,620,976725,5916038,60.4,0.0037,1.1537
48409010800,48,409,010800,"25-34",0.024979,97363,2432,961466,4939313,50.7,0.0106,1.1423
48409010800,48,409,010800,"35-44",0.022412,94931,2128,938668,3977847,41.9,0.0027,1.0548
48409010800,48,409,010800,"45-54",0.060258,92803,5592,900069,3039179,32.7,0.0142,1.0739
48409010800,48,409,010800,"55-64",0.126542,87211,11036,816929,2139110,24.5,0.0233,1.0523
48409010800,48,409,010800,"65-74",0.179434,76175,13668,693408,1322180,17.4,0.0306,1.0473
48409010800,48,409,010800,"75-84",0.512048,62507,32006,465034,628772,10.1,0.0821,1.1464
48409010800,48,409,010800,"85 and older",1,30500,30500,163738,163738,5.4,0.0546,1.5746
48409010900,48,409,010900,"Under 1",0.031553,100000,3155,97160,7676815,76.8,0.018,2.4409
48409010900,48,409,010900,"1-4",0.000898,96845,87,387205,7579655,78.3,0.0002,2.0441
48409010900,48,409,010900,"5-14",0.001002,96758,97,967092,7192450,74.3,0.0002,2.0458
